      Date         Time   Rge    Ht  Ambig
2005/01/02 10:47:32.892 134.0  85.5      1
2005/01/02 10:47:34.011 175.9  86.1      1
2005/01/02 10:47:34.011 177.9  87.1      1
2005/01/02 10:47:36.802 128.0  88.2      1
2005/01/02 10:47:47.276 251.9  85.9      1
2005/01/02 10:47:47.280 249.9  85.7      1
2005/01/02 10:47:53.784 110.0  83.7      1
2005/01/02 10:47:53.784 108.0  82.2      1
2005/01/02 10:47:54.261 241.9  87.2      1
2005/01/02 10:47:54.257 239.9  89.0      1
2005/01/02 10:47:57.780 303.9  90.5      1
2005/01/02 10:48:01.082 237.9  90.0      1
2005/01/02 10:48:07.843 108.0  83.0      1
2005/01/02 10:48:07.843 104.0  79.8      1
2005/01/02 10:48:10.056 126.0  82.0      1
2005/01/02 10:48:10.060 128.0  83.5      1
2005/01/02 10:48:13.634 151.9  92.3      1
2005/01/02 10:48:29.045 130.0  92.6      1
2005/01/02 10:48:35.250 189.9  89.9      1
2005/01/02 10:48:36.892 191.9  91.3      1
2005/01/02 10:48:36.896 189.9  90.0      1
2005/01/02 10:48:42.806 191.9  83.8      1
2005/01/02 10:48:42.806 193.9  84.7      1
2005/01/02 10:48:44.149 112.0  93.6      1
2005/01/02 10:48:44.134 116.0  96.9      1
2005/01/02 10:48:53.287 118.0  81.8      1
2005/01/02 10:49:00.642 191.9  89.1      1
2005/01/02 10:49:00.604 189.9  87.5      1
2005/01/02 10:49:12.384 128.0  92.1      1
2005/01/02 10:49:12.388 130.0  93.6      1
2005/01/02 10:49:17.918 134.0  95.8      1
2005/01/02 10:49:19.410 132.0  91.8      1
2005/01/02 10:49:23.705 229.9  99.9      1
2005/01/02 10:49:23.701 231.9 100.0      1
2005/01/02 10:49:31.993 219.9  86.6      1
2005/01/02 10:49:44.821 161.9  91.9      1
2005/01/02 10:49:47.873 106.0  81.9      1
2005/01/02 10:49:47.858 104.0  80.3      1
2005/01/02 10:50:03.754 161.9  81.5      1
2005/01/02 10:50:03.754 159.9  80.8      1
2005/01/02 10:50:04.261 219.9  85.9      1
2005/01/02 10:50:05.713 124.0  99.8      1
2005/01/02 10:50:05.713 122.0  98.2      1
2005/01/02 10:50:05.713 120.0  96.5      1
2005/01/02 10:50:06.448 223.9  90.5      1
2005/01/02 10:50:12.873 153.9  94.0      1
2005/01/02 10:50:13.634 128.0  93.6      1
2005/01/02 10:50:13.634 126.0  92.2      1
2005/01/02 10:50:13.638 130.0  95.2      1
2005/01/02 10:50:27.026 161.9  83.7      1
2005/01/02 10:50:27.026 159.9  83.0      1
2005/01/02 10:50:34.694 241.9  89.6      1
2005/01/02 10:50:38.828 289.9  90.9      1
2005/01/02 10:50:46.664 183.9  87.3      1
2005/01/02 10:50:46.664 181.9  86.6      1
2005/01/02 10:50:53.944 185.9  87.6      1
2005/01/02 10:51:10.951 193.9  88.1      1
2005/01/02 10:51:10.944 191.9  87.0      1
2005/01/02 10:51:20.414 185.9  99.1      1
2005/01/02 10:51:20.414 183.9  96.4      1
2005/01/02 10:51:20.634 118.0  95.1      1
2005/01/02 10:51:20.414 185.9  99.1      1
2005/01/02 10:51:26.007 203.9  87.8      1
2005/01/02 10:51:42.470 163.9  91.0      1
2005/01/02 10:51:45.160 153.9  95.1      1
2005/01/02 10:51:48.149 199.9  91.5      1
2005/01/02 10:51:48.149 197.9  91.4      1
2005/01/02 10:51:48.466 189.9  87.2      1
2005/01/02 10:51:48.463 187.9  86.7      1
2005/01/02 10:51:55.981 189.9  86.0      1
2005/01/02 10:51:55.981 191.9  88.7      1
2005/01/02 10:52:06.989 102.0  98.9      1
2005/01/02 10:52:06.989 100.0  97.2      1
2005/01/02 10:52:10.616 159.9  94.2      1
2005/01/02 10:52:14.325 106.0  88.5      1
2005/01/02 10:52:16.291 177.9  86.3      1
2005/01/02 10:52:21.381 118.0  91.5      1
2005/01/02 10:52:22.638 167.9  96.5      1
2005/01/02 10:52:22.638 169.9  95.5      1
2005/01/02 10:52:23.075 253.9  87.3      1
2005/01/02 10:52:27.549 199.9  91.0      1
2005/01/02 10:52:36.243 124.0  83.0      1
2005/01/02 10:52:36.250 122.0  81.5      1
2005/01/02 10:52:42.239 126.0  96.9      1
2005/01/02 10:52:43.261 187.9  96.9      1
2005/01/02 10:52:43.261 189.9  97.9      1
2005/01/02 10:52:54.664 299.9  91.2      1
2005/01/02 10:53:04.679 185.9  91.8      1
2005/01/02 10:53:04.672 187.9  93.4      1
2005/01/02 10:53:09.828 219.9  85.9      1
2005/01/02 10:53:31.358 157.9  89.7      1
2005/01/02 10:53:31.358 155.9  89.3      1
2005/01/02 10:53:31.526 223.9  86.3      1
2005/01/02 10:53:32.959  98.0  84.6      1
2005/01/02 10:53:32.959 100.0  86.4      1
2005/01/02 10:53:33.966 151.9  93.2      1
2005/01/02 10:53:52.093 173.9  96.4      1
2005/01/02 10:53:52.728 161.9  91.8      1
2005/01/02 10:53:52.720 159.9  90.6      1
2005/01/02 10:54:00.500 193.9  97.2      1
2005/01/02 10:54:00.500 195.9  95.7      1
2005/01/02 10:54:03.500 183.9  88.6      1
2005/01/02 10:54:03.504 181.9  87.7      1
2005/01/02 10:54:05.123 128.0  91.3      1
2005/01/02 10:54:07.690 289.9  90.7      1
2005/01/02 10:54:10.384 165.9  88.3      1
2005/01/02 10:54:13.784 134.0  91.2      1
2005/01/02 10:54:19.604 120.0  88.0      1
2005/01/02 10:54:28.119 261.9  94.1      1
2005/01/02 10:54:31.243 155.9  87.4      1
2005/01/02 10:54:45.004 134.0  92.6      1
2005/01/02 10:54:59.728 157.9  98.9      1
2005/01/02 10:54:59.728 159.9  99.8      1
2005/01/02 10:55:04.209 201.9  84.4      1
2005/01/02 10:55:18.093 149.9  96.5      1
2005/01/02 10:55:24.832 225.9  85.2      1
2005/01/02 10:55:49.123 233.9  85.2      1
2005/01/02 10:55:49.123 231.9  85.9      1
2005/01/02 10:56:08.575 114.0  84.8      1
2005/01/02 10:56:19.500 171.9  95.8      1
2005/01/02 10:56:23.123 221.9  91.2      1
2005/01/02 10:56:23.101 219.9  90.1      1
2005/01/02 10:56:35.317 118.0  84.0      1
2005/01/02 10:56:37.590  96.0  86.7      1
2005/01/02 10:56:39.493 201.9  90.4      1
2005/01/02 10:56:52.097 193.9  87.3      1
2005/01/02 10:56:56.220 132.0  88.7      1
2005/01/02 10:56:56.220 130.0  87.7      1
2005/01/02 10:56:56.657 223.9  83.9      1
2005/01/02 10:57:02.489 229.9  90.7      1
2005/01/02 10:57:02.489 227.9  89.3      1
2005/01/02 10:57:20.746 289.9  88.9      1
2005/01/02 10:57:24.888 114.0  92.5      1
2005/01/02 10:57:30.534 241.9  93.8      1
2005/01/02 10:57:43.239 130.0  93.0      1
2005/01/02 10:57:43.239 132.0  94.5      1
2005/01/02 10:57:43.243 134.0  96.6      1
2005/01/02 10:57:46.448 122.0  96.0      1
2005/01/02 10:57:55.157 169.9  94.0      1
2005/01/02 10:57:55.153 167.9  91.7      1
2005/01/02 10:58:05.974 177.9  86.5      1
2005/01/02 10:58:49.522 197.9  93.6      1
2005/01/02 10:58:49.522 195.9  92.9      1
2005/01/02 10:59:00.851  90.0  79.5      1
2005/01/02 10:59:10.705 165.9  91.2      1
2005/01/02 10:59:10.847 245.9  94.1      1
2005/01/02 10:59:10.847 243.9  92.0      1
2005/01/02 10:59:17.668 167.9  88.5      1
2005/01/02 10:59:26.093 187.9  96.5      1
2005/01/02 10:59:30.955 112.0  92.4      1
2005/01/02 10:59:36.795 177.9  92.0      1
2005/01/02 10:59:49.507 187.9  91.7      1
2005/01/02 10:59:59.354 161.9  92.2      1
2005/01/02 10:59:59.354  90.0  80.5      1
2005/01/02 11:00:14.104 157.9  96.0      1
2005/01/02 11:00:14.090 155.9  95.1      1
2005/01/02 11:00:20.843 157.9  91.8      1
2005/01/02 11:00:20.843 155.9  90.9      1
2005/01/02 11:00:23.101 155.9  90.7      1
2005/01/02 11:00:42.097 163.9  90.1      1
2005/01/02 11:00:42.097 165.9  91.4      1
2005/01/02 11:00:49.373 265.9  92.3      1
2005/01/02 11:00:49.381 267.9  93.1      1
2005/01/02 11:01:04.250 201.9  81.5      1
2005/01/02 11:01:04.862 195.9  87.2      1
2005/01/02 11:01:35.228 163.9  93.7      1
2005/01/02 11:01:35.806 108.0  93.4      1
2005/01/02 11:01:35.806 106.0  91.6      1
2005/01/02 11:01:35.813 110.0  95.1      1
2005/01/02 11:01:51.795 265.9  92.5      1
2005/01/02 11:01:51.795 263.9  91.4      1
2005/01/02 11:02:08.082 106.0  93.1      1
2005/01/02 11:02:08.086 104.0  91.5      1
2005/01/02 11:02:16.578 126.0  83.7      1
2005/01/02 11:02:16.578 193.9  94.4      1
2005/01/02 11:02:16.578 191.9  92.6      1
2005/01/02 11:02:17.701 124.0  82.3      1
2005/01/02 11:02:17.709 126.0  83.5      1
2005/01/02 11:02:41.336 126.0  87.4      1
2005/01/02 11:02:41.336 124.0  85.1      1
2005/01/02 11:02:44.444 134.0  97.7      1
2005/01/02 11:02:46.153  98.0  94.4      1
2005/01/02 11:02:46.157  96.0  92.6      1
2005/01/02 11:02:53.366 120.0  88.1      1
2005/01/02 11:02:53.369 122.0  89.7      1
2005/01/02 11:02:54.519 159.9  91.4      1
2005/01/02 11:03:00.388 151.9  92.9      1
2005/01/02 11:03:06.944 120.0  92.6      1
2005/01/02 11:03:14.366 265.9  95.6      1
2005/01/02 11:03:14.369 155.9  98.5      1
2005/01/02 11:03:14.369 153.9  98.1      1
2005/01/02 11:03:44.235 134.0  94.1      1
2005/01/02 11:03:44.373 114.0 100.9      1
2005/01/02 11:03:44.373 112.0  99.1      1
2005/01/02 11:03:47.955 173.9  92.3      1
2005/01/02 11:03:48.478 155.9  88.3      1
2005/01/02 11:03:52.377 130.0  93.6      1
2005/01/02 11:03:54.183 197.9  86.5      1
2005/01/02 11:03:56.492 169.9  97.2      1
2005/01/02 11:03:56.492 167.9  96.7      1
2005/01/02 11:03:58.687 161.9  97.1      1
2005/01/02 11:04:00.701 126.0  90.5      1
2005/01/02 11:04:02.463 233.9  98.1      1
2005/01/02 11:04:19.701 195.9  91.0      1
2005/01/02 11:04:26.366 163.9  81.3      1
2005/01/02 11:04:36.007 134.0  92.0      1
2005/01/02 11:04:41.239 110.0  79.8      1
2005/01/02 11:04:42.858 128.0  91.2      1
2005/01/02 11:05:22.272 126.0  96.5      1
2005/01/02 11:05:22.261 122.0  93.9      1
2005/01/02 11:05:31.556 163.9  95.8      1
2005/01/02 11:05:38.992 149.9  98.5      1
2005/01/02 11:05:47.627 118.0  94.2      1
2005/01/02 11:05:59.813 167.9  93.7      1
2005/01/02 11:05:59.813 165.9  92.7      1
2005/01/02 11:06:01.746 157.9  91.5      1
2005/01/02 11:06:13.832 161.9  88.3      1
2005/01/02 11:06:26.071 267.9  89.3      1
2005/01/02 11:06:29.713 122.0  83.8      1
2005/01/02 11:06:32.396 130.0  87.6      1
2005/01/02 11:06:32.396 128.0  85.8      1
2005/01/02 11:06:33.407 149.9  94.4      1
2005/01/02 11:06:33.407 151.9  93.7      1
2005/01/02 11:06:38.858 155.9  77.9      1
2005/01/02 11:06:55.914 169.9  80.4      1
2005/01/02 11:06:55.910 167.9  79.6      1
2005/01/02 11:06:56.660 219.9  86.0      1
2005/01/02 11:06:56.664 221.9  87.0      1
2005/01/02 11:07:01.332 175.9  88.4      1
2005/01/02 11:07:15.769 191.9  84.8      1
2005/01/02 11:07:21.485 263.9  95.5      1
2005/01/02 11:07:21.492 261.9  92.0      1
2005/01/02 11:07:35.160 201.9  97.0      1
2005/01/02 11:07:35.153 203.9  98.1      1
2005/01/02 11:07:45.694 197.9  88.1      1
2005/01/02 11:07:45.698 195.9  87.4      1
2005/01/02 11:07:55.918 112.0  97.6      1
2005/01/02 11:07:59.634 229.9  87.7      1
2005/01/02 11:07:59.642 231.9  88.2      1
2005/01/02 11:08:04.698  90.0  83.3      1
2005/01/02 11:08:04.709  94.0  86.8      1
2005/01/02 11:08:10.104 155.9  91.4      1
2005/01/02 11:08:10.112 157.9  92.8      1
2005/01/02 11:08:17.362 116.0  91.4      1
2005/01/02 11:08:17.362 114.0  89.7      1
2005/01/02 11:08:21.672 151.9  88.0      1
2005/01/02 11:08:48.060 124.0  96.7      1
2005/01/02 11:08:48.022 122.0  95.1      1
2005/01/02 11:08:49.616 102.0  87.7      1
2005/01/02 11:08:57.119 108.0  93.0      1
2005/01/02 11:08:59.362 149.9  95.0      1
2005/01/02 11:09:06.873 169.9  92.7      1
2005/01/02 11:09:06.873 171.9  94.5      1
2005/01/02 11:09:15.119 247.9  93.9      1
2005/01/02 11:09:15.134 245.9  90.4      1
2005/01/02 11:09:17.276 161.9  90.1      1
2005/01/02 11:09:25.175 130.0  99.4      1
2005/01/02 11:09:31.735 229.9  97.4      1
2005/01/02 11:09:31.735 231.9  98.9      1
2005/01/02 11:09:33.205 197.9  94.3      1
2005/01/02 11:09:38.974  98.0  84.5      1
2005/01/02 11:09:38.978  96.0  82.6      1
2005/01/02 11:10:03.004 128.0  93.3      1
2005/01/02 11:10:05.190 191.9  82.9      1
2005/01/02 11:10:05.190 193.9  83.3      1
2005/01/02 11:10:07.534 269.9  89.7      1
2005/01/02 11:10:07.537 271.9  92.8      1
2005/01/02 11:10:09.444 181.9  85.8      1
2005/01/02 11:10:12.041 203.9  86.8      1
2005/01/02 11:10:12.041 201.9  89.2      1
2005/01/02 11:10:29.022  98.0  82.4      1
2005/01/02 11:10:29.022 100.0  84.1      1
2005/01/02 11:10:32.112 233.9  87.7      1
2005/01/02 11:10:32.112 235.9  84.2      1
2005/01/02 11:10:35.948 134.0  94.7      1
2005/01/02 11:10:39.295 118.0  86.7      1
2005/01/02 11:10:45.231 112.0 106.6      1
2005/01/02 11:10:45.929 108.0 103.7      1
2005/01/02 11:11:02.798 195.9  91.5      1
2005/01/02 11:11:02.798 193.9  91.7      1
2005/01/02 11:11:10.567 261.9  95.5      1
2005/01/02 11:11:17.597 227.9  91.0      1
2005/01/02 11:11:20.086 185.9  87.9      1
2005/01/02 11:11:21.239 171.9  92.8      1
2005/01/02 11:11:21.239 169.9  91.0      1
2005/01/02 11:11:24.608 265.9  88.5      1
2005/01/02 11:11:24.608 263.9  87.7      1
2005/01/02 11:11:40.168 161.9  91.4      1
2005/01/02 11:11:44.806 173.9  90.2      1
2005/01/02 11:11:52.168 223.9  96.6      1
2005/01/02 11:11:56.089 132.0  84.3      1
2005/01/02 11:11:56.097 130.0  82.9      1
2005/01/02 11:11:57.142 163.9  88.5      1
2005/01/02 11:11:57.142 161.9  87.6      1
2005/01/02 11:12:00.052 128.0  96.0      1
2005/01/02 11:12:13.780 118.0  98.6      1
2005/01/02 11:12:13.780 116.0  96.9      1
2005/01/02 11:12:18.216 163.9  91.5      1
2005/01/02 11:12:18.216 165.9  93.5      1
2005/01/02 11:12:25.138 153.9  94.6      1
2005/01/02 11:12:25.119 157.9  96.4      1
2005/01/02 11:12:33.545 110.0  92.5      1
2005/01/02 11:12:42.026 195.9  90.6      1
2005/01/02 11:12:42.026 193.9  89.2      1
2005/01/02 11:12:44.045 181.9  96.8      1
2005/01/02 11:12:50.093 259.9  94.8      1
2005/01/02 11:12:50.093 261.9  95.1      1
2005/01/02 11:12:53.675 122.0  82.2      1
2005/01/02 11:12:54.899 132.0  87.5      1
2005/01/02 11:12:56.164 177.9  91.8      1
2005/01/02 11:12:56.168 175.9  90.4      1
2005/01/02 11:13:01.153 237.9  90.3      1
2005/01/02 11:13:01.153 235.9  88.6      1
2005/01/02 11:13:20.381 110.0  96.7      1
2005/01/02 11:13:20.381 108.0  94.9      1
2005/01/02 11:13:32.280 219.9  89.9      1
2005/01/02 11:13:41.190 112.0  93.0      1
2005/01/02 11:13:47.795 185.9  90.7      1
2005/01/02 11:13:49.134 149.9  84.2      1
2005/01/02 11:13:50.172 235.9  88.7      1
2005/01/02 11:13:50.172 233.9  94.1      1
2005/01/02 11:13:58.832 128.0  90.8      1
2005/01/02 11:14:04.679 157.9  95.9      1
2005/01/02 11:14:04.634 159.9  97.1      1
2005/01/02 11:14:05.351 273.9  94.8      1
2005/01/02 11:14:05.351 273.9  94.8      1
2005/01/02 11:14:05.351 273.9  94.8      1
2005/01/02 11:14:08.149 197.9 100.3      1
2005/01/02 11:14:08.149 195.9  99.0      1
2005/01/02 11:14:09.146 183.9  94.9      1
2005/01/02 11:14:09.149 181.9  94.0      1
2005/01/02 11:14:11.694 253.9  90.9      1
2005/01/02 11:14:11.694 251.9  90.4      1
2005/01/02 11:14:14.914 163.9  84.9      1
2005/01/02 11:14:20.373 173.9  97.1      1
2005/01/02 11:14:27.631 185.9  90.9      1
2005/01/02 11:14:36.903 118.0  90.8      1
2005/01/02 11:14:36.899 120.0  92.3      1
2005/01/02 11:14:36.903 116.0  89.2      1
2005/01/02 11:14:38.769 122.0  91.3      1
2005/01/02 11:14:50.981 271.9  94.8      1
2005/01/02 11:15:03.086 177.9  83.4      1
2005/01/02 11:15:14.724 173.9  91.3      1
2005/01/02 11:15:19.496 173.9  95.6      1
2005/01/02 11:15:25.854 161.9  92.7      1
2005/01/02 11:15:25.854 163.9  94.2      1
2005/01/02 11:15:59.604 149.9  93.2      1
2005/01/02 11:16:06.545 134.0  89.0      1
2005/01/02 11:16:11.813 189.9  95.4      1
2005/01/02 11:16:24.131 132.0  85.1      1
2005/01/02 11:16:24.131 130.0  84.0      1
2005/01/02 11:16:33.246 165.9  98.4      1
2005/01/02 11:16:33.246 167.9  99.5      1
2005/01/02 11:16:33.246 163.9  96.9      1
2005/01/02 11:16:49.791 132.0  91.4      1
2005/01/02 11:16:50.302 175.9  98.3      1
2005/01/02 11:16:50.302 175.9  98.3      1
2005/01/02 11:16:50.302 173.9  94.5      1
2005/01/02 11:16:52.101 153.9  91.5      1
2005/01/02 11:16:56.604 227.9  93.0      1
2005/01/02 11:17:01.146 112.0  88.3      1
2005/01/02 11:17:13.089 177.9  94.6      1
2005/01/02 11:17:13.086 179.9  96.2      1
2005/01/02 11:17:18.743 108.0  84.7      1
2005/01/02 11:17:18.743 112.0  87.9      1
2005/01/02 11:17:29.687 122.0  93.5      1
2005/01/02 11:17:36.507  96.0  91.2      1
2005/01/02 11:17:41.731 157.9  94.8      1
2005/01/02 11:17:43.328 269.9  89.4      1
2005/01/02 11:17:44.149 165.9  91.0      1
2005/01/02 11:17:56.563 102.0  84.5      1
2005/01/02 11:17:56.657 223.9 101.0      1
2005/01/02 11:18:13.914 120.0  94.9      1
2005/01/02 11:18:22.701 110.0  94.8      1
2005/01/02 11:18:30.093 219.9  85.9      1
2005/01/02 11:18:31.067 251.9  95.2      1
2005/01/02 11:18:32.194 173.9  87.5      1
2005/01/02 11:18:37.037 239.9  96.8      1
2005/01/02 11:18:37.037 237.9  97.4      1
2005/01/02 11:19:21.963 124.0  91.3      1
2005/01/02 11:19:21.959 122.0  90.8      1
2005/01/02 11:19:26.455 195.9  91.9      1
2005/01/02 11:19:27.675 293.9  91.9      1
2005/01/02 11:19:45.724 124.0  96.2      1
2005/01/02 11:19:46.265 153.9  93.7      1
2005/01/02 11:19:49.955 195.9  85.3      1
2005/01/02 11:19:49.951 193.9  85.2      1
2005/01/02 11:19:58.515 153.9  89.2      1
2005/01/02 11:19:59.698 134.0  87.9      1
2005/01/02 11:20:09.052 126.0  96.2      1
2005/01/02 11:20:09.052 126.0  96.2      1
2005/01/02 11:20:11.593 157.9  97.5      1
2005/01/02 11:20:21.362 199.9  98.0      1
2005/01/02 11:20:22.567 171.9 100.7      1
2005/01/02 11:20:23.802 116.0  85.0      1
2005/01/02 11:20:30.399 118.0  98.4      1
2005/01/02 11:20:34.392 193.9  88.1      1
2005/01/02 11:20:34.396 195.9  88.9      1
2005/01/02 11:20:34.295 163.9  92.8      1
2005/01/02 11:20:54.761 108.0  88.9      1
2005/01/02 11:20:54.765 106.0  87.9      1
2005/01/02 11:20:58.183 157.9  87.2      1
2005/01/02 11:21:12.381 183.9  80.2      1
2005/01/02 11:21:12.377 185.9  81.0      1
2005/01/02 11:21:21.168 259.9  93.6      1
2005/01/02 11:21:21.157 257.9  92.6      1
2005/01/02 11:21:28.019 257.9  90.2      1
2005/01/02 11:21:28.011 255.9  90.1      1
2005/01/02 11:21:30.537 120.0  89.0      1
2005/01/02 11:21:30.537 122.0  90.4      1
2005/01/02 11:21:53.172 201.9  90.6      1
2005/01/02 11:22:18.183 247.9  97.6      1
2005/01/02 11:22:25.347 219.9  88.3      1
2005/01/02 11:22:25.347 221.9  84.1      1
2005/01/02 11:22:26.828 167.9  88.1      1
2005/01/02 11:22:27.358 157.9  96.6      1
2005/01/02 11:22:27.358 155.9  95.2      1
2005/01/02 11:22:33.951 132.0  97.6      1
2005/01/02 11:22:39.754 132.0  95.7      1
2005/01/02 11:22:42.507 122.0  97.7      1
2005/01/02 11:22:42.507 120.0  95.9      1
2005/01/02 11:22:47.765 167.9  94.7      1
2005/01/02 11:22:57.642 187.9  92.1      1
2005/01/02 11:22:57.653 185.9  90.8      1
2005/01/02 11:23:03.970 108.0  92.1      1
2005/01/02 11:23:13.817 116.0  91.1      1
2005/01/02 11:23:13.817 114.0  89.5      1
2005/01/02 11:23:22.903  96.0  90.7      1
2005/01/02 11:23:23.526 134.0  79.0      1
2005/01/02 11:23:27.515 159.9  87.4      1
2005/01/02 11:23:50.097 219.9  93.2      1
2005/01/02 11:24:04.425 124.0  98.8      1
2005/01/02 11:24:17.802 124.0  85.6      1
2005/01/02 11:24:17.787 122.0  84.4      1
2005/01/02 11:24:21.851 193.9  97.9      1
2005/01/02 11:24:32.724 120.0  96.3      1
2005/01/02 11:24:32.724 122.0  97.8      1
2005/01/02 11:24:33.011 229.9 100.6      1
2005/01/02 11:24:33.078 153.9  93.8      1
2005/01/02 11:24:38.907 122.0  86.1      1
2005/01/02 11:24:38.903 124.0  87.5      1
2005/01/02 11:24:42.511 153.9  91.5      1
2005/01/02 11:24:52.209 291.9  90.9      1
2005/01/02 11:24:52.866 122.0  96.1      1
2005/01/02 11:25:08.959 175.9  91.2      1
2005/01/02 11:25:08.963 173.9  89.4      1
2005/01/02 11:25:21.840 167.9  93.4      1
2005/01/02 11:25:23.466 151.9  98.8      1
2005/01/02 11:25:23.466 149.9  98.3      1
2005/01/02 11:25:26.530 112.0 103.4      1
2005/01/02 11:25:26.530 110.0 101.6      1
2005/01/02 11:25:26.530 114.0 105.3      1
2005/01/02 11:25:30.272 163.9  88.8      1
2005/01/02 11:25:32.429 106.0  89.7      1
2005/01/02 11:25:37.933 175.9  95.6      1
2005/01/02 11:25:37.933 173.9  93.9      1
2005/01/02 11:25:38.037 161.9  90.3      1
2005/01/02 11:25:38.037 159.9  89.6      1
2005/01/02 11:25:38.257 193.9 106.9      1
2005/01/02 11:25:41.429 299.9  92.4      1
2005/01/02 11:25:43.306 149.9  90.8      1
2005/01/02 11:26:30.015 149.9  91.6      1
2005/01/02 11:26:44.634 149.9  95.8      1
2005/01/02 11:26:46.291 163.9  88.6      1
2005/01/02 11:26:51.142 153.9  94.8      1
2005/01/02 11:26:58.332 227.9 100.3      1
2005/01/02 11:27:09.082 237.9  84.1      1
2005/01/02 11:27:25.108 102.0  88.2      1
2005/01/02 11:27:25.108 122.0  90.1      1
2005/01/02 11:27:25.104 104.0  90.0      1
2005/01/02 11:27:38.037 313.9  89.4      1
2005/01/02 11:28:05.190 161.9  97.0      1
2005/01/02 11:28:10.235  94.0  87.9      1
2005/01/02 11:28:10.250  96.0  89.9      1
2005/01/02 11:28:11.485 187.9  86.8      1
2005/01/02 11:28:17.937 114.0  97.2      1
2005/01/02 11:28:18.597 177.9  93.9      1
2005/01/02 11:28:22.366 165.9  89.4      1
2005/01/02 11:28:22.354 163.9  88.4      1
2005/01/02 11:28:22.302 161.9  87.4      1
2005/01/02 11:28:26.657 227.9  87.5      1
2005/01/02 11:29:15.563 231.9  98.3      1
2005/01/02 11:29:17.496 126.0  96.3      1
2005/01/02 11:29:17.496 128.0  98.0      1
2005/01/02 11:29:19.328 231.9  94.2      1
2005/01/02 11:29:24.679 104.0  90.8      1
2005/01/02 11:29:24.675 106.0  92.5      1
2005/01/02 11:29:25.884 183.9  90.9      1
2005/01/02 11:29:26.220 112.0  93.7      1
2005/01/02 11:29:26.220 108.0  90.4      1
2005/01/02 11:29:48.392 239.9  91.6      1
2005/01/02 11:29:48.399 237.9  91.5      1
2005/01/02 11:29:48.399 235.9  90.6      1
2005/01/02 11:29:48.698 120.0  81.3      1
2005/01/02 11:29:48.687 118.0  80.3      1
2005/01/02 11:30:02.522 151.9  90.6      1
2005/01/02 11:30:07.642 149.9  94.0      1
2005/01/02 11:30:07.948 239.9  99.8      1
2005/01/02 11:30:15.112 100.0  89.1      1
2005/01/02 11:30:18.317 118.0  91.6      1
2005/01/02 11:30:18.313 116.0  90.0      1
2005/01/02 11:30:23.750 130.0  92.4      1
2005/01/02 11:30:23.750 132.0  93.6      1
2005/01/02 11:30:30.321 163.9  93.1      1
2005/01/02 11:31:12.284 118.0  82.1      1
2005/01/02 11:31:12.280 116.0  80.7      1
2005/01/02 11:31:12.284 120.0  83.5      1
2005/01/02 11:31:15.642 159.9  84.5      1
2005/01/02 11:31:15.638 161.9  85.0      1
2005/01/02 11:31:19.578 163.9  87.5      1
2005/01/02 11:31:31.399 112.0  99.7      1
2005/01/02 11:31:31.410 108.0  96.0      1
2005/01/02 11:31:44.914 108.0  79.7      1
2005/01/02 11:31:45.690 120.0  95.4      1
2005/01/02 11:31:45.690 118.0  93.8      1
2005/01/02 11:31:47.026 239.9  84.6      1
2005/01/02 11:31:52.937 219.9  96.3      1
2005/01/02 11:31:52.937 221.9  97.4      1
2005/01/02 11:32:19.366 149.9 101.0      1
2005/01/02 11:32:21.556 229.9  91.1      1
2005/01/02 11:32:23.810 120.0  89.9      1
2005/01/02 11:32:28.407 235.9  92.9      1
2005/01/02 11:32:28.407 233.9  92.1      1
2005/01/02 11:32:28.896 173.9  90.2      1
2005/01/02 11:32:28.896 171.9  89.7      1
2005/01/02 11:32:49.201 175.9  89.9      1
2005/01/02 11:32:49.201 173.9  89.2      1
2005/01/02 11:32:50.896 110.0 100.6      1
2005/01/02 11:32:51.075 124.0  93.1      1
2005/01/02 11:32:51.075 122.0  91.6      1
2005/01/02 11:33:09.422 104.0  85.9      1
2005/01/02 11:33:10.489 112.0  90.8      1
2005/01/02 11:33:10.485 114.0  91.6      1
2005/01/02 11:33:15.649 177.9  89.6      1
2005/01/02 11:33:15.675 175.9  88.1      1
2005/01/02 11:33:38.634 167.9  89.4      1
2005/01/02 11:33:43.776 195.9  86.2      1
2005/01/02 11:33:43.798 193.9  85.4      1
2005/01/02 11:33:43.840 197.9  86.6      1
2005/01/02 11:33:51.220 112.0  83.2      1
2005/01/02 11:33:58.213 116.0  90.5      1
2005/01/02 11:34:06.425 185.9  93.7      1
2005/01/02 11:34:10.944 114.0  85.0      1
2005/01/02 11:34:10.944 116.0  86.6      1
2005/01/02 11:34:21.063 122.0  97.9      1
2005/01/02 11:34:22.698 173.9  89.5      1
2005/01/02 11:34:24.015 173.9  90.2      1
2005/01/02 11:34:24.022 175.9  91.6      1
2005/01/02 11:34:24.030 171.9  88.7      1
2005/01/02 11:34:43.034 165.9 103.8      1
2005/01/02 11:34:43.034 163.9 102.6      1
2005/01/02 11:35:18.701 225.9  97.7      1
2005/01/02 11:35:18.698 227.9  99.7      1
2005/01/02 11:35:39.612 157.9  94.9      1
2005/01/02 11:35:39.612 159.9  96.2      1
2005/01/02 11:35:50.463  92.0  85.9      1
2005/01/02 11:35:52.257 237.9  90.8      1
2005/01/02 11:36:00.567 199.9  98.8      1
2005/01/02 11:36:02.052 199.9  99.6      1
