            Date          Time    Rge     Ht  Ambig
3732  2005/01/02   9:26:53.522  291.9   86.0      2
3733  2005/01/02   9:26:53.522  361.8  108.4      2
3734  2005/01/02   9:26:56.082  249.9   98.0      1
3735  2005/01/02   9:27:15.981  179.9   94.5      1
3736  2005/01/02   9:27:15.981  181.9   95.2      1
3737  2005/01/02   9:27:17.578  219.9   93.4      1
3738  2005/01/02   9:27:17.578  151.9   87.4      2
3739  2005/01/02   9:27:17.578  221.9   91.7      2
3740  2005/01/02   9:27:25.634  149.9   95.4      1
3741  2005/01/02   9:27:25.634  151.9   97.6      1
3742  2005/01/02   9:27:27.556  193.9   70.3      2
3743  2005/01/02   9:27:27.556  263.9   96.9      2
3744  2005/01/02   9:27:41.944  112.0   94.2      1
3745  2005/01/02   9:27:42.634  309.9   84.9      2
3746  2005/01/02   9:27:42.634  379.8  105.9      2
3747  2005/01/02   9:27:56.668  175.9  101.0      1
3748  2005/01/02   9:27:56.575  173.9   99.8      1
3749  2005/01/02   9:28:03.821  108.0   84.2      1
3750  2005/01/02   9:28:03.821  106.0   82.8      1
3751  2005/01/02   9:28:05.597  187.9   92.5      1
3752  2005/01/02   9:28:06.970   96.0   81.8      1
3753  2005/01/02   9:28:09.060  114.0   95.2      1
3754  2005/01/02   9:28:09.060  116.0   97.0      1
3755  2005/01/02   9:28:09.425  229.9   94.8      1
3756  2005/01/02   9:28:12.709  153.9   89.6      1
3757  2005/01/02   9:28:12.709  155.9   90.8      1
3758  2005/01/02   9:28:14.631  377.8   79.1      2
3759  2005/01/02   9:28:14.631  447.8   96.1      2
3760  2005/01/02   9:28:16.373  134.0   82.6      1
3761  2005/01/02   9:28:30.761  104.0   90.2      1
3762  2005/01/02   9:28:30.761  100.0   86.9      1
3763  2005/01/02   9:28:55.302  112.0   87.0      3
3764  2005/01/02   9:28:55.302  321.9   85.1      3
3765  2005/01/02   9:28:55.302  391.8  105.6      3
3766  2005/01/02   9:28:55.302  319.9   81.3      2
3767  2005/01/02   9:28:55.302  389.8  101.1      2
3768  2005/01/02   9:28:55.470  169.9   94.6      1
3769  2005/01/02   9:28:55.470  167.9   93.3      1
3770  2005/01/02   9:28:56.608  173.9   94.6      1
3771  2005/01/02   9:28:56.608  175.9   95.7      1
3772  2005/01/02   9:28:57.269  167.9   92.1      1
3773  2005/01/02   9:28:59.347  165.9   86.4      1
3774  2005/01/02   9:28:59.347  163.9   85.0      1
3775  2005/01/02   9:29:07.701  155.9   97.9      1
3776  2005/01/02   9:29:07.701  157.9   99.1      1
3777  2005/01/02   9:29:09.657  201.9   92.7      1
3778  2005/01/02   9:29:09.660  199.9   92.1      1
3779  2005/01/02   9:29:09.657  203.9   94.6      1
3780  2005/01/02   9:29:20.899  197.9   95.0      1
3781  2005/01/02   9:29:24.892  183.9   89.4      1
3782  2005/01/02   9:29:30.709  291.9   83.6      4
3783  2005/01/02   9:29:30.709  361.8  105.4      4
3784  2005/01/02   9:29:30.709  221.9   77.7      4
3785  2005/01/02   9:29:30.709  291.9  103.6      4
3786  2005/01/02   9:29:30.709  289.9   82.8      4
3787  2005/01/02   9:29:30.709  359.8  104.5      4
3788  2005/01/02   9:29:30.709  219.9   77.1      4
3789  2005/01/02   9:29:30.709  289.9  103.0      4
3790  2005/01/02   9:29:35.060  165.9  108.6      3
3791  2005/01/02   9:29:35.060  445.8   81.1      3
3792  2005/01/02   9:29:35.060  515.7   96.5      3
3793  2005/01/02   9:29:35.022  163.9  107.1      4
3794  2005/01/02   9:29:35.022  443.8   78.3      4
3795  2005/01/02   9:29:35.022  513.7   93.4      4
3796  2005/01/02   9:29:35.022  583.7  109.1      4
3797  2005/01/02   9:29:35.328  157.9   93.7      1
3798  2005/01/02   9:29:43.862  104.0   82.8      1
3799  2005/01/02   9:29:43.866  102.0   81.2      1
3800  2005/01/02   9:29:43.836  100.0   79.4      1
3801  2005/01/02   9:29:57.560  219.9   92.9      1
3802  2005/01/02   9:29:58.974  153.9   98.3      1
3803  2005/01/02   9:29:58.974  151.9   96.8      1
3804  2005/01/02   9:30:01.750  130.0   83.6      1
3805  2005/01/02   9:30:05.358  116.0   93.4      1
3806  2005/01/02   9:30:05.974  112.0  101.1      1
3807  2005/01/02   9:30:07.769  235.9   93.3      1
3808  2005/01/02   9:30:07.772  233.9   91.0      1
3809  2005/01/02   9:30:24.224  443.8   78.5      3
3810  2005/01/02   9:30:24.224  513.7   93.5      3
3811  2005/01/02   9:30:24.224  583.7  109.3      3
3812  2005/01/02   9:30:25.530  132.0   89.8      1
3813  2005/01/02   9:30:28.340  169.9   89.8      1
3814  2005/01/02   9:30:28.340  171.9   90.8      1
3815  2005/01/02   9:30:29.313  181.9   92.9      1
3816  2005/01/02   9:30:29.317  183.9   93.8      1
3817  2005/01/02   9:30:34.981  120.0   96.6      1
3818  2005/01/02   9:30:34.981  116.0   93.4      1
3819  2005/01/02   9:30:38.451  249.9   87.5      1
3820  2005/01/02   9:30:38.451  108.0   81.7      3
3821  2005/01/02   9:30:38.451  247.9   89.9      3
3822  2005/01/02   9:30:38.451  108.0   74.5      3
3823  2005/01/02   9:30:41.410  163.9   96.4      2
3824  2005/01/02   9:30:41.410  163.9   92.9      2
3825  2005/01/02   9:30:41.388  161.9   94.6      1
3826  2005/01/02   9:30:54.940  481.8   74.6      6
3827  2005/01/02   9:30:54.940  551.7   88.4      6
3828  2005/01/02   9:30:54.940  621.7  102.8      6
3829  2005/01/02   9:30:54.940  132.0   99.8      6
3830  2005/01/02   9:30:54.940  271.9   85.1      6
3831  2005/01/02   9:30:54.940  341.9  108.6      6
3832  2005/01/02   9:30:57.683  193.9   95.8      1
3833  2005/01/02   9:30:57.683  191.9   94.8      1
3834  2005/01/02   9:31:28.996  159.9  107.7      1
3835  2005/01/02   9:31:41.004  132.0   84.9      1
3836  2005/01/02   9:32:15.019  187.9   95.9      1
3837  2005/01/02   9:32:15.019  187.9   95.9      1
3838  2005/01/02   9:32:16.687  126.0   89.7      1
3839  2005/01/02   9:32:16.687  128.0   90.8      1
3840  2005/01/02   9:32:21.056  265.9   88.8      1
3841  2005/01/02   9:32:30.246  122.0   88.7      1
3842  2005/01/02   9:32:30.246  124.0   89.8      1
3843  2005/01/02   9:32:30.713  231.9   94.3      1
3844  2005/01/02   9:32:30.713  233.9   94.6      1
3845  2005/01/02   9:32:36.582  171.9   88.3      1
3846  2005/01/02   9:32:44.179  175.9   89.8      1
3847  2005/01/02   9:32:51.989  108.0   88.5      1
3848  2005/01/02   9:32:51.989  110.0   90.0      1
3849  2005/01/02   9:33:08.030  203.9   88.8      1
3850  2005/01/02   9:33:10.851  159.9   90.7      1
3851  2005/01/02   9:33:10.858  161.9   91.5      1
3852  2005/01/02   9:33:15.396  124.0   92.4      1
3853  2005/01/02   9:33:15.563  106.0   96.1      1
3854  2005/01/02   9:33:15.563  108.0   98.0      1
3855  2005/01/02   9:33:21.601  114.0  108.7      1
3856  2005/01/02   9:33:24.679  243.9   93.0      1
3857  2005/01/02   9:33:37.847  273.9   71.7      2
3858  2005/01/02   9:33:37.847  343.9   91.7      2
3859  2005/01/02   9:33:50.851  159.9   88.9      1
3860  2005/01/02   9:33:50.858  161.9   88.6      1
3861  2005/01/02   9:33:57.470  193.9   88.1      1
3862  2005/01/02   9:34:09.183  110.0   83.0      1
3863  2005/01/02   9:34:22.959  241.9   94.5      1
3864  2005/01/02   9:34:23.515  175.9   82.7      1
3865  2005/01/02   9:34:23.515  173.9   81.8      1
3866  2005/01/02   9:34:35.425  189.9   92.3      1
3867  2005/01/02   9:34:35.425  187.9   92.4      1
3868  2005/01/02   9:34:38.168  231.9   99.9      1
3869  2005/01/02   9:34:38.157  229.9   99.3      1
3870  2005/01/02   9:34:57.813  179.9   93.9      1
3871  2005/01/02   9:34:57.787  177.9   91.2      1
3872  2005/01/02   9:35:05.026  169.9   88.6      1
3873  2005/01/02   9:35:07.851  112.0   86.9      1
3874  2005/01/02   9:35:22.034  227.9   89.3      1
3875  2005/01/02   9:35:22.034  225.9   89.3      1
3876  2005/01/02   9:35:32.847  193.9   92.4      1
3877  2005/01/02   9:35:34.877   96.0   91.3      1
3878  2005/01/02   9:35:35.067  273.9   88.6      1
3879  2005/01/02   9:35:46.313  159.9   96.6      1
3880  2005/01/02   9:35:46.313  161.9   97.3      1
3881  2005/01/02   9:35:52.004   88.0   70.3      4
3882  2005/01/02   9:35:52.004  227.9   73.4      4
3883  2005/01/02   9:35:52.004  297.9   97.4      4
3884  2005/01/02   9:35:52.004  227.9   86.4      4
3885  2005/01/02   9:35:52.004  225.9   72.7      3
3886  2005/01/02   9:35:52.004  295.9   96.7      3
3887  2005/01/02   9:35:52.004  225.9   85.4      3
3888  2005/01/02   9:36:01.090  199.9   94.2      1
3889  2005/01/02   9:36:02.556  134.0   90.3      1
3890  2005/01/02   9:36:02.556  132.0   88.9      1
3891  2005/01/02   9:36:09.377  273.9   91.6      1
3892  2005/01/02   9:36:12.877  122.0   94.8      1
3893  2005/01/02   9:36:12.877  120.0   93.2      1
3894  2005/01/02   9:36:13.149  201.9   85.9      1
3895  2005/01/02   9:36:25.720  341.9   81.8      2
3896  2005/01/02   9:36:25.720  411.8  100.6      2
3897  2005/01/02   9:36:25.724  273.9   75.4      3
3898  2005/01/02   9:36:25.724  343.9   96.3      3
3899  2005/01/02   9:36:25.724  134.0  101.7      3
3900  2005/01/02   9:36:34.798  197.9   93.3      1
3901  2005/01/02   9:36:34.798  199.9   94.7      1
3902  2005/01/02   9:36:36.507  203.9   88.0      1
3903  2005/01/02   9:36:39.567  167.9  102.6      1
3904  2005/01/02   9:36:39.567  165.9  102.0      1
3905  2005/01/02   9:37:10.951  271.9   82.0      2
3906  2005/01/02   9:37:10.951  341.9  104.8      2
3907  2005/01/02   9:37:38.175  102.0   86.6      1
3908  2005/01/02   9:37:38.172  100.0   84.9      1
3909  2005/01/02   9:37:41.541  171.9   93.8      1
3910  2005/01/02   9:37:41.541  169.9   91.9      1
3911  2005/01/02   9:37:48.455  114.0   90.0      1
3912  2005/01/02   9:37:49.183  179.9   84.5      1
3913  2005/01/02   9:37:49.168  181.9   85.3      1
3914  2005/01/02   9:37:54.951  195.9   84.9      1
3915  2005/01/02   9:37:54.948  197.9   88.2      1
3916  2005/01/02   9:38:00.123  153.9   99.8      1
3917  2005/01/02   9:38:01.985  124.0   93.0      1
3918  2005/01/02   9:38:12.634  151.9   91.9      1
3919  2005/01/02   9:38:12.634  153.9   94.4      1
3920  2005/01/02   9:38:13.966  157.9   96.9      1
3921  2005/01/02   9:38:13.966  155.9   95.8      1
3922  2005/01/02   9:38:13.970  159.9   99.0      1
3923  2005/01/02   9:38:44.313  124.0   93.7      1
3924  2005/01/02   9:38:44.313  122.0   91.7      1
3925  2005/01/02   9:38:45.832  124.0   92.0      1
3926  2005/01/02   9:38:46.888  199.9   86.8      1
3927  2005/01/02   9:38:51.552  255.9   92.4      1
3928  2005/01/02   9:39:26.825  116.0   86.4      1
3929  2005/01/02   9:39:26.825  114.0   84.6      1
3930  2005/01/02   9:39:28.563  267.9   82.2      3
3931  2005/01/02   9:39:28.563  337.9  105.3      3
3932  2005/01/02   9:39:28.563  128.0   93.0      3
3933  2005/01/02   9:39:38.627  153.9   90.9      1
3934  2005/01/02   9:39:38.631  151.9   89.4      1
3935  2005/01/02   9:39:39.351  128.0   85.5      1
3936  2005/01/02   9:39:39.354  130.0   87.1      1
3937  2005/01/02   9:39:42.101  183.9   92.0      1
3938  2005/01/02   9:39:53.642  157.9   98.0      1
3939  2005/01/02   9:39:54.925  201.9   94.4      1
3940  2005/01/02   9:40:02.336  151.9   87.5      1
3941  2005/01/02   9:40:02.347  149.9   85.6      1
3942  2005/01/02   9:40:05.541  155.9   94.4      1
3943  2005/01/02   9:40:12.548  114.0   88.8      1
3944  2005/01/02   9:40:14.735  122.0   92.0      1
3945  2005/01/02   9:40:21.448  163.9   88.2      1
3946  2005/01/02   9:40:30.854  171.9   91.6      1
3947  2005/01/02   9:40:30.854  169.9   91.0      1
3948  2005/01/02   9:40:32.922  175.9   89.5      1
3949  2005/01/02   9:40:37.269  237.9   90.3      1
3950  2005/01/02   9:40:43.627   94.0   88.6      1
3951  2005/01/02   9:40:43.627   92.0   86.8      1
3952  2005/01/02   9:41:00.556  219.9   86.2      1
3953  2005/01/02   9:41:09.478  157.9   85.1      1
3954  2005/01/02   9:41:09.485  155.9   84.1      1
3955  2005/01/02   9:41:12.381  315.9   86.0      2
3956  2005/01/02   9:41:12.381  385.8  106.9      2
3957  2005/01/02   9:41:18.239  157.9   95.8      1
3958  2005/01/02   9:41:18.239  155.9   93.6      1
3959  2005/01/02   9:41:22.929  221.9   86.1      1
3960  2005/01/02   9:41:23.701  247.9   90.3      1
3961  2005/01/02   9:41:42.194  165.9   92.3      1
3962  2005/01/02   9:41:42.194  163.9   91.1      1
3963  2005/01/02   9:41:42.940  173.9   93.2      1
3964  2005/01/02   9:41:46.918  102.0   80.4      1
3965  2005/01/02   9:41:51.601  235.9   89.4      1
3966  2005/01/02   9:42:06.743  134.0   82.9      1
3967  2005/01/02   9:42:06.739  132.0   81.6      1
3968  2005/01/02   9:42:11.000  153.9   95.7      1
3969  2005/01/02   9:42:11.000  155.9   96.7      1
3970  2005/01/02   9:42:34.541  245.9   93.9      1
3971  2005/01/02   9:42:34.511  243.9   93.2      1
3972  2005/01/02   9:42:34.884  195.9   96.2      1
3973  2005/01/02   9:42:34.884  193.9   94.5      1
3974  2005/01/02   9:42:35.194  187.9   92.2      1
3975  2005/01/02   9:42:42.347  118.0   86.1      1
3976  2005/01/02   9:42:46.392  195.9   98.5      1
3977  2005/01/02   9:42:46.392  193.9   97.2      1
3978  2005/01/02   9:43:19.437  116.0   85.2      1
3979  2005/01/02   9:43:19.437  118.0   87.0      1
3980  2005/01/02   9:43:23.746  183.9   92.2      1
3981  2005/01/02   9:43:31.239  257.9   71.9      2
3982  2005/01/02   9:43:31.239  327.9   93.0      2
3983  2005/01/02   9:43:32.858  293.9   74.4      2
3984  2005/01/02   9:43:32.858  363.8   93.9      2
3985  2005/01/02   9:43:36.343  151.9   90.7      1
3986  2005/01/02   9:43:47.325  104.0   97.3      1
3987  2005/01/02   9:43:47.336  106.0   98.7      1
3988  2005/01/02   9:43:47.336  102.0   95.0      1
3989  2005/01/02   9:43:50.336  155.9   88.3      1
3990  2005/01/02   9:43:50.336  157.9   88.9      1
3991  2005/01/02   9:43:51.862  175.9   98.9      1
3992  2005/01/02   9:44:02.914  104.0   90.2      1
3993  2005/01/02   9:44:20.034  159.9   89.5      1
3994  2005/01/02   9:44:45.839  134.0   91.6      1
3995  2005/01/02   9:44:53.358  118.0   89.5      1
3996  2005/01/02   9:44:53.414  191.9   88.4      1
3997  2005/01/02   9:44:54.511  183.9   87.7      1
3998  2005/01/02   9:44:54.507  181.9   86.7      1
3999  2005/01/02   9:45:01.750  149.9   88.2      1
4000  2005/01/02   9:45:04.224  118.0   87.6      1
4001  2005/01/02   9:45:05.948  179.9   96.8      1
4002  2005/01/02   9:45:06.373  114.0   93.9      1
4003  2005/01/02   9:45:29.575  181.9   91.2      1
4004  2005/01/02   9:45:31.556  155.9   93.0      1
4005  2005/01/02   9:45:34.332  122.0   93.8      1
4006  2005/01/02   9:45:34.414  187.9   94.8      1
4007  2005/01/02   9:45:34.418  185.9   93.3      1
4008  2005/01/02   9:45:35.623  151.9   91.2      1
4009  2005/01/02   9:45:35.623  149.9   90.4      1
4010  2005/01/02   9:45:46.769  263.9   83.4      2
4011  2005/01/02   9:45:46.769  333.9  107.1      2
4012  2005/01/02   9:45:58.444  124.0   87.9      1
4013  2005/01/02   9:45:59.168  247.9   88.4      1
4014  2005/01/02   9:45:59.631  225.9   70.6      2
4015  2005/01/02   9:45:59.631  295.9   94.0      2
4016  2005/01/02   9:46:11.455  193.9   85.9      1
4017  2005/01/02   9:46:11.455  195.9   83.7      1
4018  2005/01/02   9:46:11.451  191.9   84.3      1
4019  2005/01/02   9:46:16.627  271.9   90.3      1
4020  2005/01/02   9:46:16.627  271.9   90.3      1
4021  2005/01/02   9:46:16.627  273.9   91.1      1
4022  2005/01/02   9:46:22.489  181.9   87.8      1
4023  2005/01/02   9:46:31.593  187.9   88.2      1
4024  2005/01/02   9:46:33.254  157.9   88.9      1
4025  2005/01/02   9:46:33.257  155.9   87.8      1
4026  2005/01/02   9:46:33.254  159.9   90.5      1
4027  2005/01/02   9:46:37.496  114.0   77.6      1
4028  2005/01/02   9:46:43.261  132.0   85.7      1
4029  2005/01/02   9:46:43.257  134.0   87.1      1
4030  2005/01/02   9:46:44.168  193.9   90.5      1
4031  2005/01/02   9:46:52.623  257.9   88.1      1
4032  2005/01/02   9:46:58.175  309.9   75.3      2
4033  2005/01/02   9:46:58.175  379.8   94.2      2
4034  2005/01/02   9:47:01.019  116.0   94.3      3
4035  2005/01/02   9:47:01.019  255.9   72.0      3
4036  2005/01/02   9:47:01.019  325.9   93.3      3
4037  2005/01/02   9:47:01.019  118.0   95.9      3
4038  2005/01/02   9:47:01.019  257.9   72.3      3
4039  2005/01/02   9:47:01.019  327.9   93.6      3
4040  2005/01/02   9:47:02.373  313.9   86.1      2
4041  2005/01/02   9:47:02.373  383.8  107.1      2
4042  2005/01/02   9:47:02.366  315.9   88.6      1
4043  2005/01/02   9:47:11.556  201.9   87.2      1
4044  2005/01/02   9:47:12.563  161.9   91.7      1
4045  2005/01/02   9:47:12.563  163.9   92.9      1
4046  2005/01/02   9:47:17.414  134.0   92.4      1
4047  2005/01/02   9:47:17.769  124.0   88.8      1
4048  2005/01/02   9:47:23.728  116.0  108.7      3
4049  2005/01/02   9:47:23.728  255.9   81.3      3
4050  2005/01/02   9:47:23.728  325.9  105.1      3
4051  2005/01/02   9:47:29.869  149.9   95.8      1
4052  2005/01/02   9:47:33.914  167.9   93.6      1
4053  2005/01/02   9:47:35.388  108.0   87.9      1
4054  2005/01/02   9:47:42.339  191.9   87.2      1
4055  2005/01/02   9:47:57.993  130.0   86.6      1
4056  2005/01/02   9:48:03.108  219.9   93.5      1
4057  2005/01/02   9:48:04.485   96.0   86.9      1
4058  2005/01/02   9:48:04.485   94.0   85.1      1
4059  2005/01/02   9:48:04.653  126.0   88.0      1
4060  2005/01/02   9:48:04.653  124.0   86.5      1
4061  2005/01/02   9:48:05.037  179.9   95.2      1
4062  2005/01/02   9:48:05.041  177.9   93.8      1
4063  2005/01/02   9:48:05.037  181.9   94.6      1
4064  2005/01/02   9:48:11.586  130.0   91.9      1
4065  2005/01/02   9:48:11.593  128.0   90.6      1
4066  2005/01/02   9:48:15.433  231.9   88.8      1
4067  2005/01/02   9:48:15.493  319.9   84.0      4
4068  2005/01/02   9:48:15.493  389.8  104.3      4
4069  2005/01/02   9:48:15.493  249.9   70.9      4
4070  2005/01/02   9:48:15.493  319.9   92.3      4
4071  2005/01/02   9:48:15.493  251.9   70.7      4
4072  2005/01/02   9:48:15.493  321.9   91.9      4
4073  2005/01/02   9:48:15.493  251.9   74.4      4
4074  2005/01/02   9:48:15.493  321.9   96.6      4
4075  2005/01/02   9:48:20.560  169.9   92.4      1
4076  2005/01/02   9:48:24.731  243.9   90.3      1
4077  2005/01/02   9:48:24.724  241.9   90.2      1
4078  2005/01/02   9:48:28.228  243.9   97.9      1
4079  2005/01/02   9:48:36.731  265.9   90.4      1
4080  2005/01/02   9:48:37.496  104.0   87.6      1
4081  2005/01/02   9:48:37.496  106.0   89.2      1
4082  2005/01/02   9:48:47.149  187.9   84.1      1
4083  2005/01/02   9:48:48.257  291.9   90.8      1
4084  2005/01/02   9:48:48.623  163.9   73.9      2
4085  2005/01/02   9:48:48.623  233.9  106.4      2
4086  2005/01/02   9:48:48.623  165.9   74.9      2
4087  2005/01/02   9:48:48.623  235.9  107.6      2
4088  2005/01/02   9:48:53.004   92.0   86.1      1
4089  2005/01/02   9:48:53.000   94.0   88.0      1
4090  2005/01/02   9:48:52.996   90.0   84.1      1
4091  2005/01/02   9:48:54.668  132.0   81.9      1
4092  2005/01/02   9:48:58.765  169.9   86.6      1
4093  2005/01/02   9:49:03.216  177.9   94.7      1
4094  2005/01/02   9:49:10.843  259.9   78.6      2
4095  2005/01/02   9:49:10.843  329.9  101.4      2
4096  2005/01/02   9:49:20.108  203.9   96.5      1
4097  2005/01/02   9:49:20.104  201.9   95.4      1
4098  2005/01/02   9:49:24.037  249.9   81.2      3
4099  2005/01/02   9:49:24.037  319.9  105.5      3
4100  2005/01/02   9:49:24.037  110.0   75.4      3
4101  2005/01/02   9:49:25.642  195.9   90.1      1
4102  2005/01/02   9:49:26.963  163.9   87.0      1
4103  2005/01/02   9:49:26.963  165.9   88.6      1
4104  2005/01/02   9:49:42.194  197.9   71.1      2
4105  2005/01/02   9:49:42.194  267.9   97.4      2
4106  2005/01/02   9:49:48.672  187.9   97.1      1
4107  2005/01/02   9:49:48.675  185.9   96.2      1
4108  2005/01/02   9:50:00.690  201.9   91.7      1
4109  2005/01/02   9:50:32.201  134.0  101.6      1
4110  2005/01/02   9:50:51.060  187.9   92.4      1
4111  2005/01/02   9:50:51.537  124.0   88.4      1
4112  2005/01/02   9:50:51.537  122.0   87.0      1
4113  2005/01/02   9:50:51.892  155.9   90.9      1
4114  2005/01/02   9:50:55.709  114.0   93.9      2
4115  2005/01/02   9:50:55.709  114.0   70.9      2
4116  2005/01/02   9:51:26.381  183.9   91.2      1
4117  2005/01/02   9:51:46.601  153.9   96.4      1
4118  2005/01/02   9:51:46.601  151.9   95.5      1
4119  2005/01/02   9:51:46.604  155.9   97.6      1
4120  2005/01/02   9:51:51.590  257.9   87.1      1
4121  2005/01/02   9:51:54.578  229.9   86.2      1
4122  2005/01/02   9:51:54.578  231.9   85.2      1
4123  2005/01/02   9:52:01.944  219.9   93.5      1
4124  2005/01/02   9:52:09.653  108.0   90.1      1
4125  2005/01/02   9:52:09.653  106.0   88.4      1
4126  2005/01/02   9:52:10.933  169.9   97.5      1
4127  2005/01/02   9:52:10.955  167.9   96.7      1
4128  2005/01/02   9:52:21.287  132.0   89.6      1
4129  2005/01/02   9:52:21.280  134.0   90.6      1
4130  2005/01/02   9:52:21.291  130.0   89.0      1
4131  2005/01/02   9:52:23.097  181.9   86.4      1
4132  2005/01/02   9:52:28.530  118.0   96.3      1
4133  2005/01/02   9:52:28.530  116.0   94.6      1
4134  2005/01/02   9:52:32.496  201.9   84.4      3
4135  2005/01/02   9:52:32.496  271.9   83.8      3
4136  2005/01/02   9:52:32.496  341.9  107.0      3
4137  2005/01/02   9:52:39.194  165.9   97.8      1
4138  2005/01/02   9:52:39.194  163.9   95.3      1
4139  2005/01/02   9:52:42.817  189.9   88.0      1
4140  2005/01/02   9:52:46.582  165.9   88.6      1
4141  2005/01/02   9:52:59.056  441.8   74.7      5
4142  2005/01/02   9:52:59.056  511.7   89.3      5
4143  2005/01/02   9:52:59.056  581.7  104.5      5
4144  2005/01/02   9:52:59.056   92.0   77.7      5
4145  2005/01/02   9:52:59.056  161.9  108.9      5
4146  2005/01/02   9:53:14.108   96.0   86.7      3
4147  2005/01/02   9:53:14.108  305.9   83.9      3
4148  2005/01/02   9:53:14.108  375.8  104.9      3
4149  2005/01/02   9:53:24.713  243.9   78.8      2
4150  2005/01/02   9:53:24.713  313.9  103.0      2
4151  2005/01/02   9:53:24.709  241.9   78.4      2
4152  2005/01/02   9:53:24.709  311.9  102.5      2
4153  2005/01/02   9:53:24.978  149.9   93.1      1
4154  2005/01/02   9:53:30.127  128.0  105.8      1
4155  2005/01/02   9:53:47.198  116.0   90.6      1
4156  2005/01/02   9:53:47.190  114.0   89.1      1
4157  2005/01/02   9:53:54.944  134.0   90.0      1
4158  2005/01/02   9:54:10.142  157.9   91.2      1
4159  2005/01/02   9:54:10.142  155.9   90.0      1
4160  2005/01/02   9:54:20.951  229.9   72.8      2
4161  2005/01/02   9:54:20.951  299.9   96.4      2
4162  2005/01/02   9:54:20.951  231.9   77.0      2
4163  2005/01/02   9:54:20.951  301.9  101.6      2
4164  2005/01/02   9:54:22.507  128.0   91.2      1
4165  2005/01/02   9:54:24.649  114.0   79.1      1
4166  2005/01/02   9:54:24.631  112.0   77.4      1
4167  2005/01/02   9:54:32.862  199.9   83.3      1
4168  2005/01/02   9:54:35.388  151.9   87.5      1
4169  2005/01/02   9:54:41.280  118.0   97.1      3
4170  2005/01/02   9:54:41.280  257.9   73.1      3
4171  2005/01/02   9:54:41.280  327.9   94.6      3
4172  2005/01/02   9:54:50.299  241.9   89.8      1
4173  2005/01/02   9:55:03.825  151.9   89.7      1
4174  2005/01/02   9:55:03.817  153.9   91.9      1
4175  2005/01/02   9:55:13.970  116.0   94.5      1
4176  2005/01/02   9:55:14.306  173.9   86.8      1
4177  2005/01/02   9:55:14.317  171.9   86.0      1
4178  2005/01/02   9:55:22.183  132.0   79.3      3
4179  2005/01/02   9:55:22.183  201.9   79.8      3
4180  2005/01/02   9:55:22.183  271.9  108.7      3
4181  2005/01/02   9:55:27.832  229.9   97.8      1
4182  2005/01/02   9:55:27.817  231.9   99.3      1
4183  2005/01/02   9:55:40.101  237.9   96.3      1
4184  2005/01/02   9:56:03.828   80.0   75.6      3
4185  2005/01/02   9:56:03.828  219.9   73.2      3
4186  2005/01/02   9:56:03.828  289.9   97.9      3
4187  2005/01/02   9:56:14.257  241.9   88.7      1
4188  2005/01/02   9:56:17.955  102.0   95.3      1
4189  2005/01/02   9:56:17.955  100.0   93.4      1
4190  2005/01/02   9:56:25.313  173.9   88.2      1
4191  2005/01/02   9:56:25.317  171.9   86.9      1
4192  2005/01/02   9:56:26.657  175.9   84.9      1
4193  2005/01/02   9:56:28.978  195.9   90.8      1
4194  2005/01/02   9:56:30.634  273.9   91.8      1
4195  2005/01/02   9:56:30.634  271.9   92.4      1
4196  2005/01/02   9:56:43.157  203.9   92.0      1
4197  2005/01/02   9:56:47.269  108.0   94.7      1
4198  2005/01/02   9:56:55.123  169.9   72.1      2
4199  2005/01/02   9:56:55.123  239.9  102.9      2
4200  2005/01/02   9:57:20.325  173.9   89.3      1
4201  2005/01/02   9:57:21.280  241.9   77.9      2
4202  2005/01/02   9:57:21.280  311.9  102.0      2
4203  2005/01/02   9:58:04.731  177.9   87.5      1
4204  2005/01/02   9:58:19.041  167.9   91.3      1
4205  2005/01/02   9:58:19.041  165.9   90.3      1
4206  2005/01/02   9:58:20.933  223.9   94.0      1
4207  2005/01/02   9:58:34.157  197.9   88.8      1
4208  2005/01/02   9:58:38.672  193.9   86.2      1
4209  2005/01/02   9:58:40.153  257.9   72.7      2
4210  2005/01/02   9:58:40.153  327.9   94.0      2
4211  2005/01/02   9:58:43.104  197.9   87.3      1
4212  2005/01/02   9:58:52.560  149.9   87.2      1
4213  2005/01/02   9:58:52.563  151.9   89.3      1
4214  2005/01/02   9:58:54.168  309.9   83.9      2
4215  2005/01/02   9:58:54.168  379.8  104.7      2
4216  2005/01/02   9:58:56.231  132.0   92.2      1
4217  2005/01/02   9:58:56.228  130.0   92.6      1
4218  2005/01/02   9:59:12.951  149.9   87.5      1
4219  2005/01/02   9:59:18.668  151.9   91.7      1
4220  2005/01/02   9:59:29.485  128.0   90.9      1
4221  2005/01/02   9:59:29.526  221.9   85.2      1
4222  2005/01/02   9:59:29.511  219.9   85.8      1
4223  2005/01/02   9:59:34.869  187.9   82.3      1
4224  2005/01/02   9:59:46.317  104.0   87.7      2
4225  2005/01/02   9:59:46.317  104.0   88.9      2
4226  2005/01/02   9:59:57.892  229.9   72.4      3
4227  2005/01/02   9:59:57.892  299.9   95.9      3
4228  2005/01/02   9:59:57.892  299.9   90.8      3
4229  2005/01/02  10:00:00.466  128.0   83.9      1
4230  2005/01/02  10:00:11.101   98.0   93.7      1
