            Data      time  rge     ht
3975  2005/01/01  10:03:50  213   82.0
3976  2005/01/01  10:03:58  944   86.0
3977  2005/01/01  10:04:01  407   91.0
3978  2005/01/01  10:04:10  474   90.4
3979  2005/01/01  10:04:10  474   89.7
3980  2005/01/01  10:04:13  989   92.0
3981  2005/01/01  10:04:13  989   90.3
3982  2005/01/01  10:04:28  776   96.9
3983  2005/01/01  10:04:28  776   95.8
3984  2005/01/01  10:04:29  679   88.7
3985  2005/01/01  10:04:32  205   83.8
3986  2005/01/01  10:04:32  205  109.5
3987  2005/01/01  10:04:34  944   92.8
3988  2005/01/01  10:04:44  392   91.4
3989  2005/01/01  10:04:45  243   89.1
3990  2005/01/01  10:05:09  993   85.7
3991  2005/01/01  10:05:09  993   87.9
3992  2005/01/01  10:05:17  638   95.2
3993  2005/01/01  10:05:17  638   96.9
3994  2005/01/01  10:05:17  866   90.8
3995  2005/01/01  10:05:17  866   89.8
3996  2005/01/01  10:05:32  664   95.5
3997  2005/01/01  10:05:38  034   92.7
3998  2005/01/01  10:05:38  034   91.7
3999  2005/01/01  10:05:38  034   91.7
4000  2005/01/01  10:06:07  504   88.3
4001  2005/01/01  10:06:23  795   88.1
4002  2005/01/01  10:06:23  806   85.9
4003  2005/01/01  10:06:24  224   84.6
4004  2005/01/01  10:06:24  224   84.4
4005  2005/01/01  10:06:24  224   80.3
4006  2005/01/01  10:06:35  795   87.8
4007  2005/01/01  10:06:35  784   88.6
4008  2005/01/01  10:06:45  474   93.2
4009  2005/01/01  10:06:45  474   89.4
4010  2005/01/01  10:06:45  974   86.9
4011  2005/01/01  10:06:45  970   89.9
4012  2005/01/01  10:06:48  679   90.3
4013  2005/01/01  10:07:11  239   92.7
4014  2005/01/01  10:07:28  239   88.6
4015  2005/01/01  10:07:28  239   86.9
4016  2005/01/01  10:07:30  291   88.1
4017  2005/01/01  10:07:30  280   89.8
4018  2005/01/01  10:07:33  746   91.8
4019  2005/01/01  10:07:44  086   85.3
4020  2005/01/01  10:07:44  854   71.1
4021  2005/01/01  10:07:44  854   93.4
4022  2005/01/01  10:07:44  854   76.0
4023  2005/01/01  10:07:44  854  108.3
4024  2005/01/01  10:07:44  858   70.3
4025  2005/01/01  10:07:44  858   92.4
4026  2005/01/01  10:07:44  858   74.5
4027  2005/01/01  10:07:44  858  106.6
4028  2005/01/01  10:07:49  881   95.2
4029  2005/01/01  10:07:49  881   93.9
4030  2005/01/01  10:07:49  892   96.9
4031  2005/01/01  10:07:51  813   92.9
4032  2005/01/01  10:07:59  720   71.9
4033  2005/01/01  10:07:59  720  100.6
4034  2005/01/01  10:08:08  582   90.9
4035  2005/01/01  10:08:19  287   88.2
4036  2005/01/01  10:08:27  966   82.9
4037  2005/01/01  10:08:27  966  109.5
4038  2005/01/01  10:08:27  970   83.5
4039  2005/01/01  10:08:29  866   90.1
4040  2005/01/01  10:08:34  220   92.3
4041  2005/01/01  10:08:34  220   90.9
4042  2005/01/01  10:08:40  287   90.6
4043  2005/01/01  10:08:40  287   92.2
4044  2005/01/01  10:08:50  183   92.2
4045  2005/01/01  10:08:50  187   90.4
4046  2005/01/01  10:08:55  500   90.1
4047  2005/01/01  10:08:55  504   91.8
4048  2005/01/01  10:08:58  157   92.1
4049  2005/01/01  10:09:06  627   79.1
4050  2005/01/01  10:09:09  750   86.9
4051  2005/01/01  10:09:11  216   87.9
4052  2005/01/01  10:09:16  978   99.7
4053  2005/01/01  10:09:16  981   97.3
4054  2005/01/01  10:09:16  981   96.2
4055  2005/01/01  10:09:18  418   86.4
4056  2005/01/01  10:09:21  194   99.4
4057  2005/01/01  10:09:28  131   84.2
4058  2005/01/01  10:09:30  052   95.1
4059  2005/01/01  10:09:35  951  102.1
4060  2005/01/01  10:09:35  951  103.7
4061  2005/01/01  10:09:37  112   93.6
4062  2005/01/01  10:10:00  187   91.1
4063  2005/01/01  10:10:00  190   89.8
4064  2005/01/01  10:10:02  295   90.7
4065  2005/01/01  10:10:02  295   92.0
4066  2005/01/01  10:10:22  373   82.2
4067  2005/01/01  10:10:22  373  102.9
4068  2005/01/01  10:10:25  362   90.6
4069  2005/01/01  10:10:25  369   89.4
4070  2005/01/01  10:10:34  276   94.0
4071  2005/01/01  10:10:35  407   88.0
4072  2005/01/01  10:10:41  298   88.5
4073  2005/01/01  10:10:47  071   83.5
4074  2005/01/01  10:10:47  071   81.9
4075  2005/01/01  10:10:55  280   95.0
4076  2005/01/01  10:11:05  108   90.9
4077  2005/01/01  10:11:05  101   89.8
4078  2005/01/01  10:11:05  097   92.0
4079  2005/01/01  10:11:07  190   86.7
4080  2005/01/01  10:11:15  500   88.0
4081  2005/01/01  10:11:16  757   87.4
4082  2005/01/01  10:11:16  757   87.7
4083  2005/01/01  10:11:22  907   86.0
4084  2005/01/01  10:11:25  153   93.5
4085  2005/01/01  10:11:25  146   93.0
4086  2005/01/01  10:11:29  231   90.6
4087  2005/01/01  10:11:36  698   89.2
4088  2005/01/01  10:11:53  392   93.9
4089  2005/01/01  10:11:53  392   92.7
4090  2005/01/01  10:11:55  571   86.6
4091  2005/01/01  10:11:59  896   90.2
4092  2005/01/01  10:11:59  892   92.9
4093  2005/01/01  10:12:23  690   88.3
4094  2005/01/01  10:12:23  690   88.0
4095  2005/01/01  10:12:31  306   94.9
4096  2005/01/01  10:12:51  534   91.4
4097  2005/01/01  10:12:57  593  109.4
4098  2005/01/01  10:12:57  593   87.9
4099  2005/01/01  10:12:58  336   87.1
4100  2005/01/01  10:13:05  888   94.4
4101  2005/01/01  10:13:08  119   87.5
4102  2005/01/01  10:13:08  101   90.4
4103  2005/01/01  10:13:08  104   88.9
4104  2005/01/01  10:13:09  366  110.5
4105  2005/01/01  10:13:39  593   87.6
4106  2005/01/01  10:14:00  134   89.1
4107  2005/01/01  10:14:00  134   87.8
4108  2005/01/01  10:14:02  422   81.7
4109  2005/01/01  10:14:02  422  105.7
4110  2005/01/01  10:14:06  142   86.3
4111  2005/01/01  10:14:06  142   86.5
4112  2005/01/01  10:14:09  522   95.1
4113  2005/01/01  10:14:09  522   81.5
4114  2005/01/01  10:14:09  522   72.0
4115  2005/01/01  10:14:09  522  102.8
4116  2005/01/01  10:14:09  743   83.7
4117  2005/01/01  10:14:25  653   82.7
4118  2005/01/01  10:14:25  653  106.2
4119  2005/01/01  10:14:43  388   86.3
4120  2005/01/01  10:14:43  526   90.2
4121  2005/01/01  10:14:53  500   88.6
4122  2005/01/01  10:15:05  190   82.9
4123  2005/01/01  10:15:18  347   89.3
4124  2005/01/01  10:15:18  384   88.9
4125  2005/01/01  10:15:46  090   93.6
4126  2005/01/01  10:15:46  090   91.9
4127  2005/01/01  10:15:46  604   83.1
4128  2005/01/01  10:15:50  437   87.5
4129  2005/01/01  10:15:50  713   83.6
4130  2005/01/01  10:15:50  713  107.6
4131  2005/01/01  10:15:51  940  101.2
4132  2005/01/01  10:15:51  933  102.5
4133  2005/01/01  10:16:04  235   87.8
4134  2005/01/01  10:16:04  235   87.4
4135  2005/01/01  10:16:09  634   91.1
4136  2005/01/01  10:16:09  634   89.4
4137  2005/01/01  10:16:09  951   94.1
4138  2005/01/01  10:16:09  948   93.6
4139  2005/01/01  10:16:15  563   82.3
4140  2005/01/01  10:16:15  563  108.4
4141  2005/01/01  10:16:18  582   86.2
4142  2005/01/01  10:16:25  507   91.2
4143  2005/01/01  10:16:25  507   93.8
4144  2005/01/01  10:16:25  937   72.4
4145  2005/01/01  10:16:25  937  100.5
4146  2005/01/01  10:16:25  937   74.4
4147  2005/01/01  10:16:25  937  103.0
4148  2005/01/01  10:16:35  403   96.6
4149  2005/01/01  10:16:45  720   92.1
4150  2005/01/01  10:16:53  276   86.6
4151  2005/01/01  10:17:05  515   80.9
4152  2005/01/01  10:17:09  910   89.3
4153  2005/01/01  10:17:09  910   91.1
4154  2005/01/01  10:17:12  813   90.5
4155  2005/01/01  10:17:16  276   94.4
4156  2005/01/01  10:17:19  440   92.1
4157  2005/01/01  10:17:21  560   95.4
4158  2005/01/01  10:17:26  369   84.5
4159  2005/01/01  10:17:35  422   94.6
4160  2005/01/01  10:17:35  418   99.9
4161  2005/01/01  10:17:35  418   93.8
4162  2005/01/01  10:17:38  929   89.0
4163  2005/01/01  10:18:01  466   85.3
4164  2005/01/01  10:18:01  522   90.8
4165  2005/01/01  10:18:01  522   90.9
4166  2005/01/01  10:18:06  090   97.2
4167  2005/01/01  10:18:06  209   92.7
4168  2005/01/01  10:18:09  157   90.8
4169  2005/01/01  10:18:09  881   92.6
4170  2005/01/01  10:18:09  881   90.7
4171  2005/01/01  10:18:20  272   86.6
4172  2005/01/01  10:18:20  272   77.1
4173  2005/01/01  10:18:20  272   90.6
4174  2005/01/01  10:18:20  272  104.8
4175  2005/01/01  10:18:20  272   73.1
4176  2005/01/01  10:18:20  272   95.8
4177  2005/01/01  10:18:29  392   93.5
4178  2005/01/01  10:18:29  392   91.9
4179  2005/01/01  10:19:18  791   96.1
4180  2005/01/01  10:19:17  843   82.9
4181  2005/01/01  10:19:17  843  102.6
4182  2005/01/01  10:19:18  791   96.2
4183  2005/01/01  10:19:18  791   97.1
4184  2005/01/01  10:19:21  007   77.8
4185  2005/01/01  10:19:21  078   78.9
4186  2005/01/01  10:19:21  078  109.8
4187  2005/01/01  10:19:22  828   94.6
4188  2005/01/01  10:19:42  067   89.8
4189  2005/01/01  10:19:45  795   91.0
4190  2005/01/01  10:19:45  787   92.4
4191  2005/01/01  10:20:05  545   96.9
4192  2005/01/01  10:20:07  963   82.1
4193  2005/01/01  10:20:07  963   80.3
4194  2005/01/01  10:20:07  959   83.9
4195  2005/01/01  10:20:12  448   91.7
4196  2005/01/01  10:20:14  604   84.8
4197  2005/01/01  10:20:19  731   90.2
4198  2005/01/01  10:20:20  306   89.0
4199  2005/01/01  10:20:20  306   88.2
4200  2005/01/01  10:20:32  153   83.7
4201  2005/01/01  10:20:38  187   71.7
4202  2005/01/01  10:20:38  187  100.2
4203  2005/01/01  10:20:39  056   83.5
4204  2005/01/01  10:20:40  392   92.6
4205  2005/01/01  10:20:50  485   86.1
4206  2005/01/01  10:20:55  187   82.9
4207  2005/01/01  10:21:00  866   75.6
4208  2005/01/01  10:21:00  866   93.7
4209  2005/01/01  10:21:29  444   91.7
4210  2005/01/01  10:21:32  340   94.3
4211  2005/01/01  10:21:37  481   93.6
4212  2005/01/01  10:21:41  250   94.6
4213  2005/01/01  10:21:41  250   95.9
4214  2005/01/01  10:21:41  246   94.2
4215  2005/01/01  10:21:49  840   81.6
4216  2005/01/01  10:21:49  840  101.5
4217  2005/01/01  10:21:49  840   82.9
4218  2005/01/01  10:21:57  373   92.7
4219  2005/01/01  10:21:57  373   87.9
4220  2005/01/01  10:21:57  373   82.1
4221  2005/01/01  10:21:57  373  102.1
4222  2005/01/01  10:21:57  373   81.5
4223  2005/01/01  10:21:57  373  101.4
4224  2005/01/01  10:22:09  604   91.8
4225  2005/01/01  10:22:09  604   92.0
4226  2005/01/01  10:22:16  414   87.0
4227  2005/01/01  10:22:18  011   91.1
4228  2005/01/01  10:22:18  765   91.2
4229  2005/01/01  10:22:31  590   93.8
4230  2005/01/01  10:22:36  160   85.4
4231  2005/01/01  10:22:41  291   71.2
4232  2005/01/01  10:22:41  291  101.5
4233  2005/01/01  10:22:49  149   93.4
4234  2005/01/01  10:22:49  149   92.8
4235  2005/01/01  10:22:51  049   84.7
4236  2005/01/01  10:22:51  049   83.6
4237  2005/01/01  10:22:54  765   91.6
4238  2005/01/01  10:22:56  552  106.9
4239  2005/01/01  10:22:56  552   90.6
4240  2005/01/01  10:23:00  918   87.9
4241  2005/01/01  10:23:10  541   87.9
4242  2005/01/01  10:23:12  724   85.5
4243  2005/01/01  10:23:18  112   85.4
4244  2005/01/01  10:23:23  392   70.6
4245  2005/01/01  10:23:23  392   97.6
4246  2005/01/01  10:23:23  392   96.8
4247  2005/01/01  10:23:34  246   88.4
4248  2005/01/01  10:23:34  246   88.4
4249  2005/01/01  10:23:42  660   83.9
4250  2005/01/01  10:23:42  660   89.7
4251  2005/01/01  10:23:48  086   90.6
4252  2005/01/01  10:24:06  336   89.1
4253  2005/01/01  10:24:09  422   91.4
4254  2005/01/01  10:24:26  735   91.4
4255  2005/01/01  10:24:33  343   94.2
4256  2005/01/01  10:24:33  340   92.9
4257  2005/01/01  10:24:43  537  109.7
4258  2005/01/01  10:24:43  537   86.5
4259  2005/01/01  10:24:43  537  109.2
4260  2005/01/01  10:24:51  992   87.5
4261  2005/01/01  10:24:51  992   85.9
4262  2005/01/01  10:25:00  440   93.3
4263  2005/01/01  10:25:00  440   91.1
4264  2005/01/01  10:25:04  138   93.1
4265  2005/01/01  10:25:11  242   96.5
4266  2005/01/01  10:25:11  242   97.4
4267  2005/01/01  10:25:14  317   84.8
4268  2005/01/01  10:25:38  407   87.8
4269  2005/01/01  10:25:38  407   87.0
4270  2005/01/01  10:25:52  571   91.3
4271  2005/01/01  10:25:52  575   92.7
4272  2005/01/01  10:25:58  828   97.2
4273  2005/01/01  10:25:58  825   95.9
4274  2005/01/01  10:26:09  683   80.2
4275  2005/01/01  10:26:09  821   87.5
4276  2005/01/01  10:26:36  854   87.4
4277  2005/01/01  10:26:37  194   90.4
4278  2005/01/01  10:26:38  437   84.5
4279  2005/01/01  10:26:42  276   82.6
4280  2005/01/01  10:26:45  492   91.2
4281  2005/01/01  10:26:45  492   92.4
4282  2005/01/01  10:26:53  925   93.6
4283  2005/01/01  10:27:10  481   92.6
4284  2005/01/01  10:27:10  481   91.2
4285  2005/01/01  10:27:13  627   90.0
4286  2005/01/01  10:27:13  623   91.3
4287  2005/01/01  10:27:24  593   89.9
4288  2005/01/01  10:27:24  586   88.9
4289  2005/01/01  10:27:28  548   93.1
4290  2005/01/01  10:27:28  548   91.4
4291  2005/01/01  10:27:37  451   87.4
4292  2005/01/01  10:27:37  451   85.8
4293  2005/01/01  10:27:44  892   92.3
4294  2005/01/01  10:27:51  239   99.7
4295  2005/01/01  10:27:51  239   95.7
4296  2005/01/01  10:28:06  075   85.2
4297  2005/01/01  10:28:18  974   94.5
4298  2005/01/01  10:28:25  713   72.3
4299  2005/01/01  10:28:25  713   95.7
4300  2005/01/01  10:28:25  739   70.6
4301  2005/01/01  10:28:25  739   75.3
4302  2005/01/01  10:28:25  739   99.5
4303  2005/01/01  10:28:28  627   91.9
4304  2005/01/01  10:28:34  246   93.4
4305  2005/01/01  10:28:34  228   90.4
4306  2005/01/01  10:28:44  724   92.1
4307  2005/01/01  10:28:50  209   87.2
4308  2005/01/01  10:28:50  220   88.5
4309  2005/01/01  10:29:14  157  101.6
4310  2005/01/01  10:29:14  157   83.0
4311  2005/01/01  10:29:14  157  109.0
4312  2005/01/01  10:29:24  810   93.8
4313  2005/01/01  10:30:01  377   95.2
4314  2005/01/01  10:30:01  377   93.7
4315  2005/01/01  10:30:13  563   89.9
4316  2005/01/01  10:30:13  563   88.1
4317  2005/01/01  10:30:18  317   86.9
4318  2005/01/01  10:30:18  313   87.7
4319  2005/01/01  10:30:20  784   89.4
4320  2005/01/01  10:30:23  388   94.7
4321  2005/01/01  10:30:29  500   91.2
4322  2005/01/01  10:30:31  925   89.4
4323  2005/01/01  10:30:31  925   90.6
4324  2005/01/01  10:30:38  332   92.1
4325  2005/01/01  10:30:38  332   93.7
4326  2005/01/01  10:31:07  339   91.5
4327  2005/01/01  10:31:11  914   84.5
4328  2005/01/01  10:31:21  198   92.9
4329  2005/01/01  10:31:21  198   91.5
4330  2005/01/01  10:31:29  101   90.9
4331  2005/01/01  10:31:29  843   95.0
4332  2005/01/01  10:31:29  843   96.0
4333  2005/01/01  10:31:40  037   94.7
4334  2005/01/01  10:31:40  037   96.4
4335  2005/01/01  10:31:55  511   84.4
4336  2005/01/01  10:31:58  250   73.6
4337  2005/01/01  10:31:58  250   84.2
4338  2005/01/01  10:31:58  250  105.8
4339  2005/01/01  10:32:03  672   97.7
4340  2005/01/01  10:32:03  675   96.2
4341  2005/01/01  10:32:03  664   97.6
4342  2005/01/01  10:32:20  205   84.4
4343  2005/01/01  10:32:20  205   86.2
4344  2005/01/01  10:32:21  899   92.5
4345  2005/01/01  10:32:21  899   93.9
4346  2005/01/01  10:32:29  153   86.8
4347  2005/01/01  10:32:29  153   85.8
4348  2005/01/01  10:32:48  190   88.8
4349  2005/01/01  10:33:05  291   82.1
4350  2005/01/01  10:33:05  291  103.5
4351  2005/01/01  10:33:08  664   90.0
4352  2005/01/01  10:33:08  657   89.0
4353  2005/01/01  10:33:19  881   90.9
4354  2005/01/01  10:33:19  881   70.3
4355  2005/01/01  10:33:19  881   97.2
4356  2005/01/01  10:33:21  993   92.2
4357  2005/01/01  10:33:30  272   91.0
4358  2005/01/01  10:33:30  284   89.6
4359  2005/01/01  10:33:45  798   85.7
4360  2005/01/01  10:33:47  403   87.8
4361  2005/01/01  10:33:50  560   87.2
4362  2005/01/01  10:34:10  847   94.7
4363  2005/01/01  10:34:10  869   95.0
4364  2005/01/01  10:34:11  164   92.0
4365  2005/01/01  10:34:25  347   95.9
4366  2005/01/01  10:34:27  944   87.4
4367  2005/01/01  10:34:58  892   97.1
4368  2005/01/01  10:34:58  892   71.3
4369  2005/01/01  10:34:58  892   92.5
4370  2005/01/01  10:34:58  892   90.3
4371  2005/01/01  10:35:07  515   93.8
4372  2005/01/01  10:35:13  116   90.0
4373  2005/01/01  10:35:13  119   90.6
4374  2005/01/01  10:35:31  216   91.5
4375  2005/01/01  10:35:32  343   92.1
4376  2005/01/01  10:36:07  578   92.9
4377  2005/01/01  10:36:07  578   91.2
4378  2005/01/01  10:36:19  201   92.8
4379  2005/01/01  10:36:27  776   72.9
4380  2005/01/01  10:36:27  776   80.9
4381  2005/01/01  10:36:27  776   99.9
4382  2005/01/01  10:36:27  780   71.5
4383  2005/01/01  10:36:27  780   86.3
4384  2005/01/01  10:36:27  780  103.8
4385  2005/01/01  10:37:18  175   91.3
4386  2005/01/01  10:37:40  478   86.4
4387  2005/01/01  10:37:40  478  105.0
4388  2005/01/01  10:37:40  940   92.7
4389  2005/01/01  10:37:49  362  101.0
4390  2005/01/01  10:37:56  015   90.3
4391  2005/01/01  10:37:58  425   91.1
4392  2005/01/01  10:38:02  063   92.0
4393  2005/01/01  10:38:02  586   89.1
4394  2005/01/01  10:38:09  996   83.1
4395  2005/01/01  10:38:14  668   86.9
4396  2005/01/01  10:38:14  668   86.1
4397  2005/01/01  10:38:18  481   93.5
4398  2005/01/01  10:38:20  030   92.7
4399  2005/01/01  10:38:20  030  100.1
4400  2005/01/01  10:38:20  030   74.4
4401  2005/01/01  10:38:20  030   93.2
4402  2005/01/01  10:38:23  675   93.7
4403  2005/01/01  10:38:29  392   86.0
4404  2005/01/01  10:38:29  384   86.0
4405  2005/01/01  10:38:46  146   75.1
4406  2005/01/01  10:38:46  146  102.8
4407  2005/01/01  10:38:46  149   77.7
4408  2005/01/01  10:38:46  149  106.7
4409  2005/01/01  10:38:46  705   82.0
4410  2005/01/01  10:38:46  705  103.5
4411  2005/01/01  10:39:08  493   92.1
4412  2005/01/01  10:39:12  466   89.8
4413  2005/01/01  10:39:15  631   96.5
4414  2005/01/01  10:39:19  310   94.8
4415  2005/01/01  10:39:20  067   92.6
4416  2005/01/01  10:39:20  063   93.9
4417  2005/01/01  10:39:24  351   91.7
4418  2005/01/01  10:39:25  336   78.1
4419  2005/01/01  10:39:46  929   90.2
4420  2005/01/01  10:39:46  929   91.1
4421  2005/01/01  10:39:50  776   91.3
4422  2005/01/01  10:39:55  877   71.7
4423  2005/01/01  10:39:55  877   71.0
4424  2005/01/01  10:39:55  877   96.9
4425  2005/01/01  10:39:56  321   82.8
4426  2005/01/01  10:39:56  321   95.4
4427  2005/01/01  10:40:01  231   86.5
4428  2005/01/01  10:40:01  246   85.5
4429  2005/01/01  10:40:01  701   82.1
4430  2005/01/01  10:40:01  683   83.9
4431  2005/01/01  10:40:02  444   91.8
4432  2005/01/01  10:40:12  638   89.3
4433  2005/01/01  10:40:12  649   90.1
4434  2005/01/01  10:40:30  455   83.1
4435  2005/01/01  10:40:31  231  100.1
4436  2005/01/01  10:40:31  231   89.8
4437  2005/01/01  10:40:32  160   81.5
4438  2005/01/01  10:40:32  160   80.1
4439  2005/01/01  10:40:48  347   84.0
4440  2005/01/01  10:40:48  358   85.6
4441  2005/01/01  10:40:55  784  101.4
4442  2005/01/01  10:40:55  784   84.7
4443  2005/01/01  10:40:55  784  109.4
4444  2005/01/01  10:40:55  784   83.0
4445  2005/01/01  10:40:55  784  107.3
4446  2005/01/01  10:40:55  787   84.7
4447  2005/01/01  10:40:55  787  109.3
4448  2005/01/01  10:40:58  978   89.8
4449  2005/01/01  10:40:58  963   90.6
4450  2005/01/01  10:40:59  604   84.8
4451  2005/01/01  10:41:01  321   91.4
4452  2005/01/01  10:42:16  407   91.2
4453  2005/01/01  10:42:25  951   92.0
4454  2005/01/01  10:42:27  578   94.9
4455  2005/01/01  10:42:27  619   89.4
4456  2005/01/01  10:42:28  698   83.4
4457  2005/01/01  10:42:28  687   82.6
4458  2005/01/01  10:42:35  798   83.5
4459  2005/01/01  10:42:42  216   82.7
4460  2005/01/01  10:42:56  172   90.1
4461  2005/01/01  10:42:56  466   84.7
4462  2005/01/01  10:43:53  396   89.7
4463  2005/01/01  10:43:53  918   93.7
4464  2005/01/01  10:44:07  041   91.7
4465  2005/01/01  10:44:28  866   82.4
4466  2005/01/01  10:44:29  728   90.8
4467  2005/01/01  10:44:29  810   92.9
4468  2005/01/01  10:44:37  019   95.0
4469  2005/01/01  10:44:37  437   91.7
4470  2005/01/01  10:44:37  440   90.2
4471  2005/01/01  10:44:57  250   92.7
4472  2005/01/01  10:44:59  832   88.5
4473  2005/01/01  10:44:59  896   77.0
4474  2005/01/01  10:44:59  896   87.6
4475  2005/01/01  10:45:01  690   97.0
4476  2005/01/01  10:45:17  743   91.2
4477  2005/01/01  10:45:17  746   91.3
4478  2005/01/01  10:45:22  597   85.4
4479  2005/01/01  10:45:22  597   87.0
4480  2005/01/01  10:45:29  004   90.4
4481  2005/01/01  10:45:29  007   88.6
4482  2005/01/01  10:45:29  425   94.4
4483  2005/01/01  10:45:50  060   88.0
4484  2005/01/01  10:45:50  056   90.4
4485  2005/01/01  10:45:50  257   93.9
4486  2005/01/01  10:45:55  907   90.6
4487  2005/01/01  10:45:55  903   89.0
4488  2005/01/01  10:46:00  586   93.1
4489  2005/01/01  10:46:12  795   87.8
4490  2005/01/01  10:46:24  000   92.3
4491  2005/01/01  10:46:27  235   88.7
4492  2005/01/01  10:46:27  231   87.5
4493  2005/01/01  10:46:39  784   90.0
4494  2005/01/01  10:46:39  784   88.6
4495  2005/01/01  10:46:50  694   90.8
4496  2005/01/01  10:46:50  694   89.8
4497  2005/01/01  10:46:54  272   89.8
4498  2005/01/01  10:46:54  272   74.3
4499  2005/01/01  10:46:54  272   96.7
4500  2005/01/01  10:46:54  272   91.5
4501  2005/01/01  10:46:54  254   74.7
4502  2005/01/01  10:46:54  254   97.3
4503  2005/01/01  10:46:56  231   87.8
4504  2005/01/01  10:46:57  362   90.4
4505  2005/01/01  10:46:57  358   88.4
4506  2005/01/01  10:47:01  224   91.2
4507  2005/01/01  10:47:01  224   90.3
4508  2005/01/01  10:47:11  843   90.1
4509  2005/01/01  10:47:17  731   88.2
4510  2005/01/01  10:47:18  063   86.7
4511  2005/01/01  10:47:18  041   85.3
4512  2005/01/01  10:47:21  832   91.3
4513  2005/01/01  10:47:25  056   96.8
4514  2005/01/01  10:47:27  675   92.7
4515  2005/01/01  10:47:27  675   92.7
4516  2005/01/01  10:47:36  086   91.5
4517  2005/01/01  10:47:57  007   85.1
4518  2005/01/01  10:47:57  004   84.0
4519  2005/01/01  10:48:29  657   89.8
4520  2005/01/01  10:48:29  657   86.5
4521  2005/01/01  10:48:29  657   79.6
4522  2005/01/01  10:48:29  657  101.7
4523  2005/01/01  10:48:31  015   79.8
4524  2005/01/01  10:48:31  015   99.6
4525  2005/01/01  10:48:39  187   99.3
4526  2005/01/01  10:48:39  194   98.2
4527  2005/01/01  10:48:43  616   92.6
4528  2005/01/01  10:48:54  287   94.8
4529  2005/01/01  10:48:56  011   92.2
4530  2005/01/01  10:48:56  011   94.2
4531  2005/01/01  10:48:58  261   90.1
4532  2005/01/01  10:49:10  720   90.3
4533  2005/01/01  10:49:10  720   83.2
4534  2005/01/01  10:49:15  194   77.8
4535  2005/01/01  10:49:15  194  104.0
4536  2005/01/01  10:49:15  194   98.8
4537  2005/01/01  10:49:42  899   88.2
4538  2005/01/01  10:49:57  127   88.1
4539  2005/01/01  10:50:04  612   94.1
4540  2005/01/01  10:50:35  026   87.4
4541  2005/01/01  10:50:53  851   91.4
4542  2005/01/01  10:50:54  597   93.3
4543  2005/01/01  10:50:55  138   91.3
4544  2005/01/01  10:51:06  754   89.5
4545  2005/01/01  10:51:09  907   91.1
4546  2005/01/01  10:51:12  280   91.3
4547  2005/01/01  10:51:12  280   89.5
4548  2005/01/01  10:51:12  328   85.4
4549  2005/01/01  10:51:14  444  107.4
4550  2005/01/01  10:51:14  444   79.8
4551  2005/01/01  10:51:14  444   98.3
4552  2005/01/01  10:51:23  791   97.7
4553  2005/01/01  10:51:26  142   92.0
4554  2005/01/01  10:51:26  146   91.0
4555  2005/01/01  10:51:37  369   92.7
4556  2005/01/01  10:51:42  575   82.6
4557  2005/01/01  10:52:07  086   92.3
4558  2005/01/01  10:52:22  899   87.2
4559  2005/01/01  10:52:22  899   87.3
4560  2005/01/01  10:52:22  910   85.3
4561  2005/01/01  10:52:23  049   79.2
4562  2005/01/01  10:52:23  049  103.1
4563  2005/01/01  10:52:27  302   82.8
4564  2005/01/01  10:52:27  302   84.3
4565  2005/01/01  10:52:46  743   88.0
4566  2005/01/01  10:52:55  500   83.3
4567  2005/01/01  10:52:55  500  106.5
4568  2005/01/01  10:52:55  504   85.9
4569  2005/01/01  10:52:55  504  109.7
4570  2005/01/01  10:52:59  903   87.4
4571  2005/01/01  10:53:02  000   79.5
4572  2005/01/01  10:53:02  000   82.0
4573  2005/01/01  10:53:02  000  107.0
4574  2005/01/01  10:53:02  004   83.5
4575  2005/01/01  10:53:02  004  108.8
4576  2005/01/01  10:53:15  851   89.4
4577  2005/01/01  10:53:15  851   90.9
4578  2005/01/01  10:53:59  545   94.1
4579  2005/01/01  10:54:00  007   91.0
4580  2005/01/01  10:54:05  668   90.2
4581  2005/01/01  10:54:05  664   87.2
4582  2005/01/01  10:54:19  724   92.0
4583  2005/01/01  10:54:19  735   91.2
4584  2005/01/01  10:54:19  716   91.7
4585  2005/01/01  10:54:24  746   89.9
4586  2005/01/01  10:54:40  847   91.7
4587  2005/01/01  10:54:43  750   96.2
4588  2005/01/01  10:54:43  746   96.7
4589  2005/01/01  10:54:46  802  109.4
4590  2005/01/01  10:54:46  802   71.4
4591  2005/01/01  10:54:46  802   88.3
4592  2005/01/01  10:54:46  802  105.9
4593  2005/01/01  10:54:46  802   84.9
4594  2005/01/01  10:54:46  802  108.7
4595  2005/01/01  10:54:46  810  107.6
4596  2005/01/01  10:54:46  810   71.3
4597  2005/01/01  10:54:46  810   88.3
4598  2005/01/01  10:54:46  810  106.0
4599  2005/01/01  10:54:46  810   84.9
4600  2005/01/01  10:54:46  810  108.8
4601  2005/01/01  10:54:57  728   92.8
4602  2005/01/01  10:55:02  291   88.3
4603  2005/01/01  10:55:02  974   91.4
4604  2005/01/01  10:55:02  974   90.3
4605  2005/01/01  10:55:25  571   92.4
4606  2005/01/01  10:55:25  571   91.1
4607  2005/01/01  10:55:25  619   90.0
4608  2005/01/01  10:55:30  806   88.0
4609  2005/01/01  10:55:30  802   86.8
